ordo,ordo_date
Ordonnance n° 2020-328 du 25 mars 2020 portant prolongation de la durée de validité des documents de séjourVigueur,Ordonnance n° 2020-328 du 25 mars 2020 portant prolongation de la durée de validité des documents de séjourVigueur
Ordonnance n° 2020-329 du 25 mars 2020 portant maintien en fonction des membres des conseils d'administration des caisses locales et de la caisse centrale de la mutualité sociale agricoleVigueur,Ordonnance n° 2020-329 du 25 mars 2020 portant maintien en fonction des membres des conseils d'administration des caisses locales et de la caisse centrale de la mutualité sociale agricoleVigueur
"Ordonnance n° 2020-330 du 25 mars 2020 relative aux mesures de continuité budgétaire, financière et fiscale des collectivités territoriales et des établissements publics locaux afin de faire face aux conséquences de l'épidémie de covid-19Vigueur","Ordonnance n° 2020-330 du 25 mars 2020 relative aux mesures de continuité budgétaire, financière et fiscale des collectivités territoriales et des établissements publics locaux afin de faire face aux conséquences de l'épidémie de covid-19Vigueur"
Ordonnance n° 2020-331 du 25 mars 2020 relative au prolongement de la trêve hivernaleVigueur,Ordonnance n° 2020-331 du 25 mars 2020 relative au prolongement de la trêve hivernaleVigueur
Ordonnance n° 2020-341 du 27 mars 2020 portant adaptation des règles relatives aux difficultés des entreprises et des exploitations agricoles à l'urgence sanitaire et modifiant certaines dispositions de procédure pénaleVigueur,Ordonnance n° 2020-341 du 27 mars 2020 portant adaptation des règles relatives aux difficultés des entreprises et des exploitations agricoles à l'urgence sanitaire et modifiant certaines dispositions de procédure pénaleVigueur
Ordonnance n° 2020-346 du 27 mars 2020 portant mesures d'urgence en matière d'activité partielleVigueur,Ordonnance n° 2020-346 du 27 mars 2020 portant mesures d'urgence en matière d'activité partielleVigueur
Ordonnance n° 2020-351 du 27 mars 2020 relative à l'organisation des examens et concours pendant la crise sanitaire née de l'épidémie de covid-19Vigueur,Ordonnance n° 2020-351 du 27 mars 2020 relative à l'organisation des examens et concours pendant la crise sanitaire née de l'épidémie de covid-19Vigueur
Ordonnance n° 2020-353 du 27 mars 2020 relative aux aides exceptionnelles à destination de titulaires de droits d'auteurs et de droits voisins en raison des conséquences de la propagation du virus covid-19 et des mesures prises pour limiter cette propagationVigueur,Ordonnance n° 2020-353 du 27 mars 2020 relative aux aides exceptionnelles à destination de titulaires de droits d'auteurs et de droits voisins en raison des conséquences de la propagation du virus covid-19 et des mesures prises pour limiter cette propagationVigueur
Ordonnance n° 2020-353 du 27 mars 2020 relative aux aides exceptionnelles à destination de titulaires de droits d'auteurs et de droits voisins en raison des conséquences de la propagation du virus covid-19 et des mesures prises pour limiter cette propagationVigueur,Ordonnance n° 2020-353 du 27 mars 2020 relative aux aides exceptionnelles à destination de titulaires de droits d'auteurs et de droits voisins en raison des conséquences de la propagation du virus covid-19 et des mesures prises pour limiter cette propagationVigueur
Ordonnance n° 2020-385 du 1er avril 2020 modifiant la date limite et les conditions de versement de la prime exceptionnelle de pouvoir d'achatVigueur,Ordonnance n° 2020-385 du 1er avril 2020 modifiant la date limite et les conditions de versement de la prime exceptionnelle de pouvoir d'achatVigueur
Ordonnance n° 2020-386 du 1er avril 2020 adaptant les conditions d'exercice des missions des services de santé au travail à l'urgence sanitaire et modifiant le régime des demandes préalables d'autorisation d'activité partielleVigueur,Ordonnance n° 2020-386 du 1er avril 2020 adaptant les conditions d'exercice des missions des services de santé au travail à l'urgence sanitaire et modifiant le régime des demandes préalables d'autorisation d'activité partielleVigueur
Ordonnance n° 2020-387 du 1er avril 2020 portant mesures d'urgence en matière de formation professionnelleVigueur,Ordonnance n° 2020-387 du 1er avril 2020 portant mesures d'urgence en matière de formation professionnelleVigueur
Ordonnance n° 2020-388 du 1er avril 2020 relative au report du scrutin de mesure de l'audience syndicale auprès des salariés des entreprises de moins de onze salariés et à la prorogation des mandats des conseillers prud'hommes et membres des commissions paritaires régionales interprofessionnellesVigueur,Ordonnance n° 2020-388 du 1er avril 2020 relative au report du scrutin de mesure de l'audience syndicale auprès des salariés des entreprises de moins de onze salariés et à la prorogation des mandats des conseillers prud'hommes et membres des commissions paritaires régionales interprofessionnellesVigueur
Ordonnance n° 2020-389 du 1er avril 2020 portant mesures d'urgence relatives aux instances représentatives du personnelVigueur,Ordonnance n° 2020-389 du 1er avril 2020 portant mesures d'urgence relatives aux instances représentatives du personnelVigueur
"Ordonnance n° 2020-390 du 1er avril 2020 relative au report du second tour du renouvellement général des conseillers municipaux et communautaires, des conseillers de Paris et des conseillers de la métropole de Lyon de 2020 et à l'établissement de l'aide publique pour 2021Vigueur","Ordonnance n° 2020-390 du 1er avril 2020 relative au report du second tour du renouvellement général des conseillers municipaux et communautaires, des conseillers de Paris et des conseillers de la métropole de Lyon de 2020 et à l'établissement de l'aide publique pour 2021Vigueur"
Ordonnance n° 2020-391 du 1er avril 2020 visant à assurer la continuité du fonctionnement des institutions locales et de l'exercice des compétences des collectivités territoriales et des établissements publics locaux afin de faire face à l'épidémie de covid-19Vigueur,Ordonnance n° 2020-391 du 1er avril 2020 visant à assurer la continuité du fonctionnement des institutions locales et de l'exercice des compétences des collectivités territoriales et des établissements publics locaux afin de faire face à l'épidémie de covid-19Vigueur
Ordonnance n° 2020-405 du 8 avril 2020 portant diverses adaptations des règles applicables devant les juridictions de l'ordre administratifVigueur,Ordonnance n° 2020-405 du 8 avril 2020 portant diverses adaptations des règles applicables devant les juridictions de l'ordre administratifVigueur
Ordonnance n° 2020-413 du 8 avril 2020 visant à assurer la continuité de l'exercice des fonctions exécutives locales durant l'état d'urgence sanitaireVigueur,Ordonnance n° 2020-413 du 8 avril 2020 visant à assurer la continuité de l'exercice des fonctions exécutives locales durant l'état d'urgence sanitaireVigueur
Ordonnance n° 2020-427 du 15 avril 2020 portant diverses dispositions en matière de délais pour faire face à l'épidémie de covid-19Vigueur,Ordonnance n° 2020-427 du 15 avril 2020 portant diverses dispositions en matière de délais pour faire face à l'épidémie de covid-19Vigueur
Ordonnance n° 2020-428 du 15 avril 2020 portant diverses dispositions sociales pour faire face à l'épidémie de covid-19Vigueur,Ordonnance n° 2020-428 du 15 avril 2020 portant diverses dispositions sociales pour faire face à l'épidémie de covid-19Vigueur
Ordonnance n° 2020-430 du 15 avril 2020 relative à la prise de jours de réduction du temps de travail ou de congés dans la fonction publique de l'Etat et la fonction publique territoriale au titre de la période d'urgence sanitaireVigueur,Ordonnance n° 2020-430 du 15 avril 2020 relative à la prise de jours de réduction du temps de travail ou de congés dans la fonction publique de l'Etat et la fonction publique territoriale au titre de la période d'urgence sanitaireVigueur
Ordonnance n° 2020-460 du 22 avril 2020 portant diverses mesures prises pour faire face à l'épidémie de covid-19Vigueur,Ordonnance n° 2020-460 du 22 avril 2020 portant diverses mesures prises pour faire face à l'épidémie de covid-19Vigueur
"Ordonnance n° 2020-462 du 22 avril 2020 relative au report du second tour du renouvellement général des conseillers municipaux de Polynésie française et de Nouvelle-Calédonie, et à l'établissement de l'aide publique pour 2021Vigueur","Ordonnance n° 2020-462 du 22 avril 2020 relative au report du second tour du renouvellement général des conseillers municipaux de Polynésie française et de Nouvelle-Calédonie, et à l'établissement de l'aide publique pour 2021Vigueur"
"Ordonnance n° 2020-463 du 22 avril 2020 adaptant l'état d'urgence sanitaire à la Nouvelle-Calédonie, à la Polynésie française et aux îles Wallis et FutunaVigueur","Ordonnance n° 2020-463 du 22 avril 2020 adaptant l'état d'urgence sanitaire à la Nouvelle-Calédonie, à la Polynésie française et aux îles Wallis et FutunaVigueur"
"Ordonnance n° 2020-464 du 22 avril 2020 modifiant l'ordonnance n° 2020-331 du 25 mars 2020 relative au prolongement de la trêve hivernale pour son application à Saint-Barthélemy, à Saint-Martin et à Saint-Pierre-et-MiquelonVigueur","Ordonnance n° 2020-464 du 22 avril 2020 modifiant l'ordonnance n° 2020-331 du 25 mars 2020 relative au prolongement de la trêve hivernale pour son application à Saint-Barthélemy, à Saint-Martin et à Saint-Pierre-et-MiquelonVigueur"
Ordonnance n° 2020-505 du 2 mai 2020 instituant une aide aux acteurs de santé conventionnés dont l'activité est particulièrement affectée par l'épidémie de covid-19Vigueur,Ordonnance n° 2020-505 du 2 mai 2020 instituant une aide aux acteurs de santé conventionnés dont l'activité est particulièrement affectée par l'épidémie de covid-19Vigueur
Ordonnance n° 2020-507 du 2 mai 2020 adaptant temporairement les délais applicables pour la consultation et l'information du comité social et économique afin de faire face à l'épidémie de covid-19Vigueur,Ordonnance n° 2020-507 du 2 mai 2020 adaptant temporairement les délais applicables pour la consultation et l'information du comité social et économique afin de faire face à l'épidémie de covid-19Vigueur
Ordonnance n° 2020-534 du 7 mai 2020 portant diverses dispositions en matière bancaireVigueur,Ordonnance n° 2020-534 du 7 mai 2020 portant diverses dispositions en matière bancaireVigueur
Ordonnance n° 2020-535 du 7 mai 2020 relative à l'extension de la loi n° 96-542 du 19 juin 1996 relative au contrôle de la fabrication et du commerce de certaines substances susceptibles d'être utilisées pour la fabrication illicite de stupéfiants ou de substances psychotropes à tous les outre-merVigueur,Ordonnance n° 2020-535 du 7 mai 2020 relative à l'extension de la loi n° 96-542 du 19 juin 1996 relative au contrôle de la fabrication et du commerce de certaines substances susceptibles d'être utilisées pour la fabrication illicite de stupéfiants ou de substances psychotropes à tous les outre-merVigueur
