law,frlaw_date
"Loi no 97-103 du 5 février 1997 autorisant l'approbation de l'accord entre le Gouvernement de la République française, le Gouvernement de la République fédérale d'Allemagne, le Gouvernement du Grand-Duché de Luxembourg et le Conseil fédéral suisse agissant au nom des cantons de Soleure, de Bâle-Ville, de Bâle-Campagne, d'Argovie et du Jura, sur la coopération transfrontalière entre les collectivités territoriales et organismes publics locaux (ensemble une déclaration) (1)Vigueur","Loi no 97-103 du 5 février 1997 autorisant l'approbation de l'accord entre le Gouvernement de la République française, le Gouvernement de la République fédérale d'Allemagne, le Gouvernement du Grand-Duché de Luxembourg et le Conseil fédéral suisse agissant au nom des cantons de Soleure, de Bâle-Ville, de Bâle-Campagne, d'Argovie et du Jura, sur la coopération transfrontalière entre les collectivités territoriales et organismes publics locaux (ensemble une déclaration) (1)Vigueur"
Loi no 97-1051 du 18 novembre 1997 d'orientation sur la pêche maritime et les cultures marinesVigueur,Loi no 97-1051 du 18 novembre 1997 d'orientation sur la pêche maritime et les cultures marinesVigueur
Loi no 97-1089 du 27 novembre 1997 autorisant la ratification de la convention établie sur la base de l'article K. 3 du traité sur l'Union européenne portant création d'un Office européen de police (ensemble une annexe et quatre déclarations)Vigueur,Loi no 97-1089 du 27 novembre 1997 autorisant la ratification de la convention établie sur la base de l'article K. 3 du traité sur l'Union européenne portant création d'un Office européen de police (ensemble une annexe et quatre déclarations)Vigueur
"Loi no 97-1090 du 27 novembre 1997 autorisant la ratification du protocole établi sur la base de l'article K. 3 du traité sur l'Union européenne concernant l'interprétation, à titre préjudiciel, par la Cour de justice des Communautés européennes de la convention portant création d'un Office européen de policeVigueur","Loi no 97-1090 du 27 novembre 1997 autorisant la ratification du protocole établi sur la base de l'article K. 3 du traité sur l'Union européenne concernant l'interprétation, à titre préjudiciel, par la Cour de justice des Communautés européennes de la convention portant création d'un Office européen de policeVigueur"
"Loi no 97-1091 du 27 novembre 1997 autorisant la ratification de l'accord européen établissant une association entre les Communautés européennes et leurs Etats membres, agissant dans le cadre de l'Union européenne, d'une part, et la République de Slovénie, d'autre partVigueur","Loi no 97-1091 du 27 novembre 1997 autorisant la ratification de l'accord européen établissant une association entre les Communautés européennes et leurs Etats membres, agissant dans le cadre de l'Union européenne, d'une part, et la République de Slovénie, d'autre partVigueur"
"Loi no 97-1092 du 27 novembre 1997 autorisant la ratification de l'accord européen établissant une association entre les Communautés européennes et leurs Etats membres, d'une part, et la République de Lituanie, d'autre partVigueur","Loi no 97-1092 du 27 novembre 1997 autorisant la ratification de l'accord européen établissant une association entre les Communautés européennes et leurs Etats membres, d'une part, et la République de Lituanie, d'autre partVigueur"
"Loi no 97-1093 du 27 novembre 1997 autorisant la ratification de l'accord européen établissant une association entre les Communautés européennes et leurs Etats membres, d'une part, et la République de Lettonie, d'autre partVigueur","Loi no 97-1093 du 27 novembre 1997 autorisant la ratification de l'accord européen établissant une association entre les Communautés européennes et leurs Etats membres, d'une part, et la République de Lettonie, d'autre partVigueur"
"Loi no 97-1094 du 27 novembre 1997 autorisant la ratification de l'accord européen établissant une association entre les Communautés européennes et leurs Etats membres, d'une part, et la République d'Estonie, d'autre partVigueur","Loi no 97-1094 du 27 novembre 1997 autorisant la ratification de l'accord européen établissant une association entre les Communautés européennes et leurs Etats membres, d'une part, et la République d'Estonie, d'autre partVigueur"
Loi no 97-1098 du 28 novembre 1997 autorisant l'approbation du quatrième protocole (services de télécommunications de base) annexé à l'accord général sur le commerce des servicesVigueur,Loi no 97-1098 du 28 novembre 1997 autorisant l'approbation du quatrième protocole (services de télécommunications de base) annexé à l'accord général sur le commerce des servicesVigueur
Loi no 97-1099 du 28 novembre 1997 autorisant l'approbation de l'accord concernant la protection de l'EscautVigueur,Loi no 97-1099 du 28 novembre 1997 autorisant l'approbation de l'accord concernant la protection de l'EscautVigueur
Loi no 97-1100 du 28 novembre 1997 autorisant l'approbation de l'accord concernant la protection de la MeuseVigueur,Loi no 97-1100 du 28 novembre 1997 autorisant l'approbation de l'accord concernant la protection de la MeuseVigueur
Loi no 97-1101 du 28 novembre 1997 autorisant l'approbation de la convention sur la protection et l'utilisation des cours d'eau transfrontières et des lacs internationauxVigueur,Loi no 97-1101 du 28 novembre 1997 autorisant l'approbation de la convention sur la protection et l'utilisation des cours d'eau transfrontières et des lacs internationauxVigueur
Loi no 97-1102 du 28 novembre 1997 autorisant la ratification du traité entre la République française et la République fédérale d'Allemagne relatif à la construction d'un pont routier sur le Rhin entre Eschau et Altenheim (ensemble une annexe)Vigueur,Loi no 97-1102 du 28 novembre 1997 autorisant la ratification du traité entre la République française et la République fédérale d'Allemagne relatif à la construction d'un pont routier sur le Rhin entre Eschau et Altenheim (ensemble une annexe)Vigueur
Loi no 97-1159 du 19 décembre 1997 consacrant le placement sous surveillance électronique comme modalité d'exécution des peines privatives de libertéVigueur,Loi no 97-1159 du 19 décembre 1997 consacrant le placement sous surveillance électronique comme modalité d'exécution des peines privatives de libertéVigueur
Loi no 97-1160 du 19 décembre 1997 autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de la Fédération de Russie relatif au règlement définitif des créances réciproques entre la France et la Russie antérieures au 9 mai 1945 sous forme de mémorandum d'accord et de l'accord entre le Gouvernement de la République française et le Gouvernement de la Fédération de Russie sur le règlement définitif des créances réciproques financières et réelles apparues antérieurement au 9 mai 1945Vigueur,Loi no 97-1160 du 19 décembre 1997 autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de la Fédération de Russie relatif au règlement définitif des créances réciproques entre la France et la Russie antérieures au 9 mai 1945 sous forme de mémorandum d'accord et de l'accord entre le Gouvernement de la République française et le Gouvernement de la Fédération de Russie sur le règlement définitif des créances réciproques financières et réelles apparues antérieurement au 9 mai 1945Vigueur
Loi no 97-1164 du 19 décembre 1997 de financement de la sécurité sociale pour 1998 (1)Vigueur,Loi no 97-1164 du 19 décembre 1997 de financement de la sécurité sociale pour 1998 (1)Vigueur
Loi no 97-1239 du 29 décembre 1997 de Finances rectificative pour 1997Vigueur,Loi no 97-1239 du 29 décembre 1997 de Finances rectificative pour 1997Vigueur
Loi no 97-1269 du 30 décembre 1997 de finances pour 1998Vigueur,Loi no 97-1269 du 30 décembre 1997 de finances pour 1998Vigueur
"Loi no 97-1270 du 29 décembre 1997 portant ratification de l'ordonnance no 96-782 du 5 septembre 1996 prise en application de la loi no 96-87 du 5 février 1996 d'habilitation relative au statut général des fonctionnaires de la collectivité territoriale, des communes et des établissements publics de Mayotte (1)Vigueur","Loi no 97-1270 du 29 décembre 1997 portant ratification de l'ordonnance no 96-782 du 5 septembre 1996 prise en application de la loi no 96-87 du 5 février 1996 d'habilitation relative au statut général des fonctionnaires de la collectivité territoriale, des communes et des établissements publics de Mayotte (1)Vigueur"
"Loi no 97-1271 du 29 décembre 1997 autorisant l'approbation de l'accord entre le Gouvernement de la République française et l'Association des Etats de la Caraïbe définissant les modalités de la participation de la République française à l'Association des Etats de la Caraïbe en tant que membre associé au titre de la Guadeloupe, de la Guyane et de la MartiniqueVigueur","Loi no 97-1271 du 29 décembre 1997 autorisant l'approbation de l'accord entre le Gouvernement de la République française et l'Association des Etats de la Caraïbe définissant les modalités de la participation de la République française à l'Association des Etats de la Caraïbe en tant que membre associé au titre de la Guadeloupe, de la Guyane et de la MartiniqueVigueur"
Loi no 97-1272 du 29 décembre 1997 autorisant la ratification de la convention créant l'Association des Etats de la Caraïbe (ensemble deux annexes)Vigueur,Loi no 97-1272 du 29 décembre 1997 autorisant la ratification de la convention créant l'Association des Etats de la Caraïbe (ensemble deux annexes)Vigueur
Loi no 97-1273 du 29 décembre 1997 tendant à faciliter le jugement des actes de terrorismeVigueur,Loi no 97-1273 du 29 décembre 1997 tendant à faciliter le jugement des actes de terrorismeVigueur
"Loi no 97-135 du 13 février 1997 portant création de l'établissement public "" Réseau ferré de France "" en vue du renouveau du transport ferroviaireVigueur","Loi no 97-135 du 13 février 1997 portant création de l'établissement public "" Réseau ferré de France "" en vue du renouveau du transport ferroviaireVigueur"
Loi no 97-206 du 10 mars 1997 autorisant la ratification de la convention entre la République française et le Royaume d'Espagne en vue d'éviter les doubles impositions et de prévenir l'évasion et la fraude fiscales en matière d'impôts sur le revenu et sur la fortune (ensemble un protocole) (1)Vigueur,Loi no 97-206 du 10 mars 1997 autorisant la ratification de la convention entre la République française et le Royaume d'Espagne en vue d'éviter les doubles impositions et de prévenir l'évasion et la fraude fiscales en matière d'impôts sur le revenu et sur la fortune (ensemble un protocole) (1)Vigueur
Loi no 97-210 du 11 mars 1997 relative au renforcement de la lutte contre le travail illégal (1)Vigueur,Loi no 97-210 du 11 mars 1997 relative au renforcement de la lutte contre le travail illégal (1)Vigueur
"Loi no 97-254 du 20 mars 1997 relative aux conditions d'éligibilité pour les élections aux caisses d'assurance vieillesse des professions artisanales, industrielles et commerciales (1)Vigueur","Loi no 97-254 du 20 mars 1997 relative aux conditions d'éligibilité pour les élections aux caisses d'assurance vieillesse des professions artisanales, industrielles et commerciales (1)Vigueur"
Loi no 97-276 du 25 mars 1997 portant dispositions statutaires relatives au corps des tribunaux administratifs et des cours administratives d'appelVigueur,Loi no 97-276 du 25 mars 1997 portant dispositions statutaires relatives au corps des tribunaux administratifs et des cours administratives d'appelVigueur
