"Ordonantă nr.175 din 14 octombrie  2020 de urgentă pentru completarea unor acte normative cu incidentă în protectia animalelor, precum si pentru stabilirea unor măsuri organizatorice",[<b>Ordonanţă de Urgenţă nr.175 din 14 octombrie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ nr.176 din 14 octombrie  2020 de urgentă pentru modificarea art. 6 din Ordonanţa de urgenţa a Guvernului nr. 157/2020 privind acordarea unui ajutor financiar sub formă de voucher pentru încurajarea şi sprijinirea copiilor în practicarea sportului de performanţă,[<b>Ordonanţă de Urgenţă nr.176 din 14 octombrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.177 din 22 octombrie  2020 de urgentă pentru aprobarea Acordului de împrumut dintre Uniunea Europeană, în calitate de Creditor, si România, în calitate de Împrumutat, în valoare de 4.099.244.587 euro, semnat la Bucuresti la 8 octombrie 2020 si la Bruxelles la 19 octombrie 2020			",[<b>Ordonanţă de Urgenţă nr.177 din 22 octombrie  2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.178 din 22 octombrie  2020 de urgentă pentru modificarea Legii nr. 84/1992 privind regimul zonelor libere,[<b>Ordonanţă de Urgenţă nr.178 din 22 octombrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.179 din 22 octombrie  2020 de urgentă privind instituirea unor măsuri pentru asigurarea resurselor umane necesare institutiilor din cadrul sistemului national de apărare, ordine publică si securitate natională, Ministerului Sănătătii si unitătilor subordonate unitătilor sanitare si serviciilor de asistentă socială în contextul situatiei epidemiologice determinate de răspândirea coronavirusului SARS-CoV-2",[<b>Ordonanţă de Urgenţă nr.179 din 22 octombrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.180 din 22 octombrie  2020 de urgentă pentru modificarea si completarea Legii nr. 136/2020 privind instituirea unor măsuri în domeniul sănătătii publice în situatii de risc epidemiologic si biologic, a Ordonantei de urgentă a Guvernului nr. 158/2005 privind concediile si indemnizatiile de asigurări sociale de sănătate, precum si pentru stabilirea unor măsuri cu privire la acordarea concediilor medicale",[<b>Ordonanţă de Urgenţă nr.180 din 22 octombrie  2020</b>],uitata,placeholder,placeholder
"Ordonantă nr.181 din 22 octombrie  2020 de urgentă privind unele măsuri fiscal - bugetare, pentru modificarea si completarea unor acte normative, precum si pentru prorogarea unor termene",[<b>Ordonanţă de Urgenţă nr.181 din 22 octombrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.182 din 22 octombrie  2020 de urgentă pentru completarea Ordonantei de urgentă a Guvernului nr. 147/2020 privind acordarea unor zile libere pentru părinti în vederea supravegherii copiilor, în situatia limitării sau suspendării activitătilor didactice care presupun prezenta efectivă a copiilor în unitătile de învătământ si în unitătile de educatie timpurie anteprescolară, ca urmare a răspândirii coronavirusului SARS-CoV-2, precum si a art. 6 din Ordonanta de urgentă a Guvernului nr. 132/2020 privind măsuri de sprijin destinate salariatilor si angajatorilor în contextul situatiei epidemiologice determinate de răspândirea coronavirusului SARS-CoV-2, precum si pentru stimularea cresterii ocupării fortei de muncă",[<b>Ordonanţă de Urgenţă nr.182 din 22 octombrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.183 din 22 octombrie  2020 de urgentă privind desfăsurarea pe perioada stării de alertă a concursurilor pentru ocuparea posturilor vacante din cadrul unor institutii din sistemul justitiei, precum si din cadrul Curtii de Conturi",[<b>Ordonanţă de Urgenţă nr.183 din 22 octombrie  2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.184 din 22 octombrie  2020 de urgentă pentru modificarea si completarea Legii nr. 121/2014 privind eficienta energetică,[<b>Ordonanţă de Urgenţă nr.184 din 22 octombrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.185 din 28 octombrie  2020 de urgentă pentru modificarea si completarea art. 1 din Ordonanta de urgentă a Guvernului nr. 5/2019 privind aprobarea scoaterii din rezerva de stat, sub formă de împrumut, a unei cantităti de păcură necesare asigurării, pe perioada de iarnă, a agentului termic pentru încălzirea populatiei din municipiul Drobeta-Turnu Severin, judetul Mehedinti",[<b>Ordonanţă de Urgenţă nr.185 din 28 octombrie  2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.186 din 28 octombrie  2020 de urgentă privind instituirea unor măsuri urgente pentru asigurarea necesarului de medici pe durata riscului epidemiologic generat de pandemia de COVID-19 si pentru modificarea art. 11 din Legea nr. 55/2020 privind unele măsuri pentru prevenirea si combaterea efectelor pandemiei de COVID-19,[<b>Ordonanţă de Urgenţă nr.186 din 28 octombrie  2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.187 din 28 octombrie  2020 de urgentă pentru modificarea Ordonantei de urgentă a Guvernului nr. 144/2020 privind unele măsuri pentru alocarea de fonduri externe nerambursabile necesare desfăsurării în conditiile de preventie a activitătilor didactice aferente anului scolar/universitar 2020/2021 în contextul riscului de infectie cu coronavirus SARS-CoV-2	,[<b>Ordonanţă de Urgenţă nr.187 din 28 octombrie  2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.188 din 28 octombrie  2020 de urgentă privind unele măsuri temporare necesare pentru exercitarea functiei de conducător al compartimentului financiar-contabil din administratia publică centrală,[<b>Ordonanţă de Urgenţă nr.188 din 28 octombrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.189 din 28 octombrie  2020 de urgentă pentru modificarea Ordonantei de urgentă a Guvernului nr. 38/2010 privind transmiterea unor bunuri mobile, proprietate privată a statului, din administrarea si evidenta proprie a Ministerului Apărării Nationale, Ministerului Afacerilor Interne si Ministerului Justitiei — Administratia Natională a Penitenciarelor si unitătile subordonate acesteia în administrarea unor operatori economici din industria de apărare, aflati sub autoritatea Ministerului Economiei, Comertului si Turismului",[<b>Ordonanţă de Urgenţă nr.189 din 28 octombrie  2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.190 din 28 octombrie  2020 de urgentă privind unele măsuri de asigurare a conditiilor de constituire si de depunere a jurământului de către autoritătile administratiei publice locale,[<b>Ordonanţă de Urgenţă nr.190 din 28 octombrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.191 din 28 octombrie  2020 de urgentă pentru prelungirea termenelor privind depunerea unor documente prevăzute în sarcina asociatiilor si fundatiilor, precum si a persoanelor juridice înregistrate în registrul comertului",[<b>Ordonanţă de Urgenţă nr.191 din 28 octombrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.192 din 5 noiembrie  2020 de urgentă pentru modificarea si completarea Legii nr. 55/2020 privind unele măsuri pentru prevenirea si combaterea efectelor pandemiei de COVID-19, precum si pentru modificarea lit. a) a art. 7 din Legea nr. 81/2018 privind reglementarea activitătii de telemuncă",[<b>Ordonanţă de Urgenţă nr.192 din 5 noiembrie  2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.193 din 5 noiembrie  2020 pentru modificarea şi completarea Ordonanţei Guvernului nr. 4/2019 privind reorganizarea sistemului naţional de clasificare a carcaselor de bovine, porcine şi ovine, precum şi monitorizarea, controlul şi raportarea preţurilor de piaţă ale carcaselor şi ale animalelor vii",[<b>Ordonanţă de Urgenţă nr.193 din 5 noiembrie  2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.194 din 5 noiembrie  2020 pentru completarea Ordonanţei de urgenţă a Guvernului nr. 11/2020 privind stocurile de urgenţă medicală, precum şi unele măsuri aferente instituirii carantinei",[<b>Ordonanţă de Urgenţă nr.194 din 5 noiembrie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.195 din 12 noiembrie  2020 privind măsuri în domeniul registrului comerţului,[<b>Ordonanţă de Urgenţă nr.195 din 12 noiembrie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.196 din 18 noiembrie  2020 pentru modificarea şi completarea Legii nr. 95/2006 privind reforma în domeniul sănătăţii,[<b>Ordonanţă de Urgenţă nr.196 din 18 noiembrie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.197 din 18 noiembrie  2020 privind unele măsuri în domeniul asistenţei medicale pentru prevenirea şi combaterea efectelor pandemiei de COVID-19,[<b>Ordonanţă de Urgenţă nr.197 din 18 noiembrie  2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.198 din 18 noiembrie  2020 pentru completarea Ordonanţei de urgenţă a Guvernului nr. 147/2020 privind acordarea unor zile libere pentru părinţi în vederea supravegherii copiilor, în situaţia limitării sau suspendării activităţilor didactice care presupun prezenţa efectivă a copiilor în unităţile de învăţământ şi în unităţile de educaţie timpurie antepreşcolară, ca urmare a răspândirii coronavirusului SARS-CoV-2",[<b>Ordonanţă de Urgenţă nr.198 din 18 noiembrie  2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.199 din 18 noiembrie  2020 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 130/2020 privind unele măsuri pentru acordarea de sprijin financiar din fonduri externe nerambursabile, aferente Programului operaţional Competitivitate 2014-2020, în contextul crizei provocate de COVID-19, precum şi alte măsuri în domeniul fondurilor europene",[<b>Ordonanţă de Urgenţă nr.199 din 18 noiembrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.200 din 18 noiembrie  2020 de urgentă pentru modificarea si completarea Ordonantei de urgentă a Guvernului nr. 60/2019 privind reglementarea unor măsuri pentru stingerea unor obligatii fiscale si bugetare, precum si unele măsuri referitoare la obligatiile de plată aferente împrumuturilor din venituri din privatizare si împrumuturilor contractate de statul român de la institutii de credit si subîmprumutate operatorilor economici",[<b>Ordonanţă de Urgenţă nr.200 din 18 noiembrie  2020</b>],placeholder,placeholder,placeholder
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
ORDONANŢĂ DE URGENŢĂ nr.230 din 24 noiembrie  2000 privind organizarea şi funcţionarea fondurilor universale de pensii,[<b>Ordonanţă de Urgenţă nr.230 din 24 noiembrie  2000</b>],abrogata prin og,ORDONANŢĂ DE URGENŢĂ nr.295 din 30 decembrie  2000 pentru suspendarea aplicării sau abrogarea unor ordonanţe şi ordonanţe de urgenţă ale Guvernului,<b>Ordonanţă de Urgenţă nr.295 din 30 decembrie  2000</b>
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
ORDONANŢĂ DE URGENŢĂ nr.218 din 10 decembrie  2008 privind modificarea Ordonanţei de urgenţă a Guvernului nr. 50/2008 pentru instituirea taxei pe poluare pentru autovehicule,[<b>Ordonanţă de Urgenţă nr.218 din 10 decembrie  2008</b>],abrogata prin lege,LEGE nr.9 din 6 ianuarie   2012 privind taxa pentru emisiile poluante provenite de la autovehicule,<b>Lege nr.9 din 6 ianuarie   2012</b>
ORDONANŢĂ DE URGENŢĂ nr.224 din 30 decembrie  2008 pentru modificarea art. 5 alin. (2) din Legea nr. 415/2002 privind organizarea şi funcţionarea Consiliului Suprem de Apărare a Țării,[<b>Ordonanţă de Urgenţă nr.224 din 30 decembrie  2008</b>],placeholder,placeholder,placeholder
title,date_ordo,status,law,date_law
ORDONANŢĂ DE URGENŢĂ nr.201 din 23 noiembrie  2020 cu privire la rectificarea bugetului de stat pe anul 2020,[<b>Ordonanţă de Urgenţă nr.201 din 23 noiembrie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.202 din 23 noiembrie  2020 pentru rectificarea bugetului asigurărilor sociale de stat pe anul 2020,[<b>Ordonanţă de Urgenţă nr.202 din 23 noiembrie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.203 din 23 noiembrie  2020 privind unele măsuri de reglementare a vânzării terenurilor agricole situate în extravilan,[<b>Ordonanţă de Urgenţă nr.203 din 23 noiembrie  2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.204 din 23 noiembrie  2020 privind stabilirea unor măsuri de aplicare a Acordului privind retragerea Regatului Unit al Marii Britanii şi Irlandei de Nord din Uniunea Europeană şi din Comunitatea Europeană a Energiei Atomice, în materie de reglementare a dreptului de intrare şi şedere pe teritoriul României",[<b>Ordonanţă de Urgenţă nr.204 din 23 noiembrie  2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.205 din 27 noiembrie  2020 de urgentă privind aprobarea Schemei de ajutor de stat pentru sustinerea activitătii producătorilor din sectorul vitivinicol în contextul crizei economice generate de pandemia de COVID-19,[<b>Ordonanţă de Urgenţă nr.205 din 27 noiembrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.206 din 27 noiembrie  2020 de urgentă pentru prorogarea termenului prevăzut la art. 22 alin. (1) din Legea nr. 118/2019 privind Registrul national automatizat cu privire la persoanele care au comis infractiuni sexuale, de exploatare a unor persoane sau asupra minorilor, precum si pentru completarea Legii nr. 76/2008 privind organizarea si functionarea Sistemului National de Date Genetice Judiciare si pentru stabilirea unor măsuri organizatorice de punere în aplicare a prevederilor acesteia",[<b>Ordonanţă de Urgenţă nr.206 din 27 noiembrie  2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.207 din 27 noiembrie  2020 de urgentă pentru modificarea si completarea Ordonantei de urgentă a Guvernului nr. 4/2009 privind reglementarea unor măsuri în domeniul bugetar,[<b>Ordonanţă de Urgenţă nr.207 din 27 noiembrie  2020</b>],placeholder,placeholder,placeholder
Ordonanta nr.208 din 27 noiembrie  2020 de urgentă pentru modificarea Ordonantei de urgentă a Guvernului nr. 70/2011 privind măsurile de protectie socială în perioada sezonului rece,[<b>Ordonanţă de Urgenţă nr.208 din 27 noiembrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.209 din 27 noiembrie  2020 de urgentă privind modificarea art. IV alin. (6) din Ordonanta de urgentă a Guvernului nr. 180/2020 pentru modificarea si completarea Legii nr. 136/2020 privind instituirea unor măsuri în domeniul sănătătii publice în situatii de risc epidemiologie si biologic, a Ordonantei de urgentă a Guvernului nr. 158/2005 privind concediile si indemnizatiile de asigurări sociale de sănătate, precum si pentru stabilirea unor măsuri cu privire la acordarea concediilor medicale si pentru reglementarea unor măsuri în domeniul sănătătii cauzate de evolutia răspândirii infectiilor determinate de virusul SARS-CoV-2",[<b>Ordonanţă de Urgenţă nr.209 din 27 noiembrie  2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.210 din 27 noiembrie  2020 de urgentă pentru modificarea Ordonantei Guvernului nr. 99/2000 privind comercializarea produselor si serviciilor de piată,[<b>Ordonanţă de Urgenţă nr.210 din 27 noiembrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.211 din 4 decembrie  2020 de urgentă privind prelungirea aplicării unor măsuri de protectie socială adoptate în contextul raspandirii coronavirusului SARS-CoV-2,precum si pentru modificarea Ordonantei de urgentă a Guvernului nr. 132/2020 privind măsuri de sprijin destinate salariatilor si angajatorilor în contextul situatiei epidemiologice determinate de răspândirea coronavirusului SARS-CoV-2, precum si pentru stimularea cresterii ocupării fortei de muncă",[<b>Ordonanţă de Urgenţă nr.211 din 4 decembrie  2020</b>],placeholder,placeholder,placeholder
